Transaction ID,Timestamp,Item ID,Supplier ID,Customer ID,Location,Temperature,Humidity,GPS Coordinates,Order Amount,Quantity Shipped,Order Status,Payment Status,Time to Delivery,Quantity Mismatch,Fraud Indicator,Transaction Hash,Smart Contract Status,Compliance Check
TX00385,2024-01-18 13:58:29.741683,9053,S5,C8,Chicago,13.38762198119759,65.93236013079493,"(37.7195, -98.5577)",2187,101,Delivered,Overdue,6,11,1,0x903e,Completed,0
TX00386,2024-01-17 13:58:29.741683,9119,S10,C7,Chicago,16.21612477411992,60.31904492976548,"(34.1296, -119.06)",1203,145,Pending,Paid,7,1,0,0xdb31,Active,1
TX00387,2024-01-16 13:58:29.741683,9672,S6,C8,LA,9.12925077863937,53.32050299084025,"(36.2211, -86.6451)",2369,124,Delivered,Paid,1,2,0,0x8c4e,Active,1
TX00388,2024-01-15 13:58:29.741683,9919,S10,C5,Chicago,15.193668393429608,48.74719197993439,"(36.9279, -110.4958)",1033,180,Delivered,Overdue,4,7,1,0xf972,Triggered,0
TX00389,2024-01-14 13:58:29.741683,9627,S8,C10,Chicago,15.592268038044292,43.24174975237807,"(34.9038, -107.3765)",1517,190,Delivered,Overdue,3,3,0,0xf604,Active,1
TX00390,2024-01-13 13:58:29.741683,9586,S5,C10,Chicago,17.72622992629342,71.2956424551947,"(37.8515, -115.7979)",1557,157,Pending,Overdue,9,0,0,0x1a79,Triggered,0
TX00391,2024-01-12 13:58:29.741683,9624,S1,C6,SF,13.046052663126256,72.76016724661828,"(34.1195, -114.2712)",2740,190,Shipped,Overdue,8,12,1,0xec76,Active,1
TX00392,2024-01-11 13:58:29.741683,9967,S5,C8,LA,14.735077213927656,61.65803252704045,"(39.9038, -99.0161)",2654,169,Shipped,Overdue,7,4,1,0xca43,Active,1
TX00393,2024-01-10 13:58:29.741683,9419,S3,C1,NY,8.045732151573482,46.283786912591566,"(37.5613, -119.1111)",1405,170,Shipped,Overdue,9,5,0,0x1c6c,Triggered,1
TX00394,2024-01-09 13:58:29.741683,9421,S4,C6,NY,16.05138635189677,50.54116184425022,"(39.6876, -110.9141)",1354,110,Pending,Paid,9,4,0,0x8ed9,Triggered,1
TX00395,2024-01-08 13:58:29.741683,9103,S8,C6,LA,17.57617583960203,78.20580973966396,"(34.7269, -82.1085)",2106,73,Pending,Paid,1,10,1,0xf180,Active,1
TX00396,2024-01-07 13:58:29.741683,9851,S7,C5,Chicago,13.906066192796246,49.03763175170194,"(37.8849, -86.298)",2174,197,Pending,Paid,7,1,0,0x5556,Active,1
TX00397,2024-01-06 13:58:29.741683,9253,S5,C4,Chicago,6.735116935612973,42.272192020315,"(40.5751, -76.5922)",1113,123,Shipped,Paid,7,7,1,0x23c0,Completed,0
TX00398,2024-01-05 13:58:29.741683,9226,S2,C1,NY,9.692860344679143,62.00197887650038,"(38.9896, -116.9275)",2599,146,Shipped,Overdue,9,13,1,0xfb39,Triggered,1
TX00399,2024-01-04 13:58:29.741683,9111,S6,C10,SF,12.13271976516935,50.4765583021029,"(38.4615, -97.0715)",1607,84,Pending,Overdue,6,3,0,0x35c6,Triggered,0
TX00400,2024-01-03 13:58:29.741683,9509,S6,C8,LA,15.157435871042512,78.29739611221834,"(34.4605, -106.2164)",2195,127,Shipped,Paid,6,14,1,0x8db1,Triggered,1
TX00401,2024-01-02 13:58:29.741683,9472,S10,C6,Chicago,9.804906617978382,62.99071577688214,"(37.2974, -112.7561)",1010,129,Pending,Overdue,3,7,1,0x3d0a,Triggered,0
TX00402,2024-01-01 13:58:29.741683,9098,S10,C3,SF,17.604365770086712,78.63258938817204,"(34.0701, -85.936)",2603,79,Shipped,Overdue,1,10,1,0xc532,Triggered,0
TX00403,2023-12-31 13:58:29.741683,9152,S6,C3,SF,10.576846870481054,71.42306519115846,"(40.8131, -109.6904)",1316,132,Delivered,Overdue,6,7,1,0xb216,Completed,0
TX00404,2023-12-30 13:58:29.741683,9860,S9,C6,Chicago,5.642545219204412,68.92339222464905,"(34.0304, -79.9528)",1587,90,Pending,Paid,1,13,1,0x4581,Triggered,0
TX00405,2023-12-29 13:58:29.741683,9913,S8,C7,LA,16.909916250047527,73.21458333546923,"(35.0717, -101.8547)",2591,151,Delivered,Overdue,5,4,1,0x95d4,Completed,0
TX00406,2023-12-28 13:58:29.741683,9895,S8,C8,LA,14.663347542665615,64.19542136314203,"(36.9277, -112.6082)",1690,57,Pending,Overdue,3,1,0,0x3d4b,Active,1
TX00407,2023-12-27 13:58:29.741683,9877,S1,C5,NY,17.029347420960463,40.44485172750653,"(38.7905, -78.6656)",1062,133,Shipped,Overdue,9,14,0,0x262f,Triggered,0
TX00408,2023-12-26 13:58:29.741683,9337,S5,C10,NY,10.233347199003402,55.6985913165128,"(38.1098, -76.2189)",2254,180,Delivered,Overdue,1,9,0,0xaa61,Completed,1
TX00409,2023-12-25 13:58:29.741683,9705,S7,C6,LA,5.264452882289687,48.76072351153311,"(35.5262, -81.8174)",2821,114,Shipped,Paid,3,10,1,0xa030,Completed,0
TX00410,2023-12-24 13:58:29.741683,9821,S6,C1,Chicago,6.106293854867419,57.37250693580823,"(36.0553, -108.7256)",1009,134,Pending,Paid,3,13,1,0x996a,Active,0
TX00411,2023-12-23 13:58:29.741683,9162,S5,C6,LA,6.677011710512408,58.82198096663818,"(34.9415, -81.1365)",1498,170,Shipped,Overdue,1,6,1,0x430a,Completed,1
TX00412,2023-12-22 13:58:29.741683,9719,S8,C9,NY,17.077213672335525,45.11324267394458,"(39.8005, -104.6254)",1983,163,Shipped,Paid,1,1,1,0x3c46,Triggered,1
TX00413,2023-12-21 13:58:29.741683,9956,S3,C10,NY,9.52152131540236,40.93726195556117,"(36.7953, -81.9842)",1918,179,Delivered,Paid,9,4,1,0x39a7,Active,0
TX00414,2023-12-20 13:58:29.741683,9680,S6,C4,NY,19.96847764133694,45.5280117339204,"(41.4207, -92.8908)",2536,193,Shipped,Overdue,1,2,1,0x4760,Active,0
TX00415,2023-12-19 13:58:29.741683,9995,S5,C10,LA,16.37582594745328,74.29708527932779,"(37.2547, -117.6085)",2583,186,Shipped,Overdue,3,11,1,0xdf9c,Active,0
TX00416,2023-12-18 13:58:29.741683,9160,S8,C1,LA,14.017324296353475,70.23416779409038,"(35.0125, -113.6195)",2923,145,Pending,Paid,3,2,0,0xc9f5,Active,1
TX00417,2023-12-17 13:58:29.741683,9579,S4,C9,Chicago,19.75429117994637,71.95571619431733,"(36.2144, -108.4336)",2910,160,Shipped,Overdue,8,0,1,0x1f99,Active,1
TX00418,2023-12-16 13:58:29.741683,9800,S8,C4,NY,9.744637824747768,51.05226477336207,"(38.3431, -77.5155)",1155,88,Delivered,Overdue,5,0,0,0x4ea6,Active,1
TX00419,2023-12-15 13:58:29.741683,9397,S10,C2,SF,7.484233536817567,49.44396760035727,"(40.8933, -97.0877)",1171,168,Pending,Overdue,4,12,1,0x1bec,Completed,0
TX00420,2023-12-14 13:58:29.741683,9276,S2,C1,SF,16.059094544769728,41.4948963742925,"(34.1384, -116.922)",1236,143,Pending,Paid,7,3,1,0xa8f4,Triggered,1
TX00421,2023-12-13 13:58:29.741683,9815,S9,C3,Chicago,9.171250681844624,58.89073844573478,"(40.8828, -107.2366)",2140,187,Shipped,Overdue,7,8,0,0x87e1,Completed,1
TX00422,2023-12-12 13:58:29.741683,9915,S9,C7,Chicago,19.41555392100136,55.29635433947114,"(36.5447, -113.71)",2858,112,Delivered,Paid,3,4,1,0x2984,Triggered,1
TX00423,2023-12-11 13:58:29.741683,9503,S10,C10,NY,19.821039683752563,73.4354440126029,"(35.7849, -108.8765)",1239,144,Delivered,Overdue,3,11,0,0xc667,Triggered,0
TX00424,2023-12-10 13:58:29.741683,9895,S10,C2,LA,18.896065925380302,67.27470234105745,"(37.2967, -91.9585)",1385,157,Shipped,Overdue,4,8,0,0xd5b0,Active,0
TX00425,2023-12-09 13:58:29.741683,9391,S6,C9,LA,19.17142644364317,45.771437394243264,"(36.8252, -99.7562)",2640,75,Delivered,Paid,2,11,0,0x0bfe,Triggered,0
TX00426,2023-12-08 13:58:29.741683,9134,S4,C2,SF,14.2348222612454,79.48620561709075,"(35.4552, -117.4625)",1569,179,Shipped,Paid,2,9,1,0x8615,Triggered,0
TX00427,2023-12-07 13:58:29.741683,9194,S4,C5,NY,15.381779743529448,70.82562932007022,"(36.7859, -117.1879)",2797,78,Shipped,Overdue,7,5,1,0xf1f5,Completed,0
TX00428,2023-12-06 13:58:29.741683,9400,S6,C8,SF,6.413692366590416,68.80950062734746,"(36.3978, -82.3081)",1169,157,Pending,Overdue,3,5,1,0x686e,Triggered,1
TX00429,2023-12-05 13:58:29.741683,9639,S5,C10,SF,16.445752395930334,48.66462330428563,"(36.9354, -111.3032)",2808,70,Shipped,Paid,5,2,1,0x47d9,Triggered,0
TX00430,2023-12-04 13:58:29.741683,9032,S6,C8,NY,8.030950446153415,76.20626402464927,"(41.2165, -91.2293)",1420,76,Delivered,Paid,2,10,0,0xbfd6,Active,0
TX00431,2023-12-03 13:58:29.741683,9687,S7,C3,Chicago,17.60489089556574,58.956831099510616,"(41.906, -106.4887)",2963,83,Pending,Overdue,1,12,1,0x2142,Completed,1
TX00432,2023-12-02 13:58:29.741683,9459,S7,C2,SF,19.42297730916502,51.90623811465945,"(35.603, -106.5927)",2046,72,Shipped,Paid,9,3,0,0x40c1,Triggered,1
TX00433,2023-12-01 13:58:29.741683,9954,S9,C9,Chicago,8.1856644374821,66.19334352420273,"(40.4999, -113.1812)",1295,127,Delivered,Paid,4,6,0,0x9735,Triggered,1
TX00434,2023-11-30 13:58:29.741683,9882,S8,C3,LA,6.17046676408432,48.470078439456245,"(35.9286, -88.4265)",2236,118,Pending,Paid,9,3,0,0x805a,Triggered,1
TX00435,2023-11-29 13:58:29.741683,9469,S6,C8,SF,12.258352089018349,76.3026252295246,"(39.904, -76.8521)",2707,166,Pending,Overdue,5,1,0,0xbfe3,Active,1
TX00436,2023-11-28 13:58:29.741683,9374,S6,C2,NY,16.873240579224635,74.17374604267872,"(41.8412, -90.1411)",2182,122,Pending,Paid,5,3,1,0x237f,Triggered,0
TX00437,2023-11-27 13:58:29.741683,9021,S5,C3,Chicago,16.559602549152842,58.59645477716627,"(36.9024, -99.6144)",2611,94,Pending,Overdue,3,13,1,0xe299,Triggered,0
TX00438,2023-11-26 13:58:29.742683,9749,S1,C1,LA,15.452277584848764,47.626296865306,"(37.5141, -102.568)",1220,112,Shipped,Overdue,5,14,0,0x064a,Active,1
TX00439,2023-11-25 13:58:29.742683,9669,S9,C6,LA,17.310439853521117,59.86016494258645,"(36.706, -112.4445)",1233,57,Shipped,Paid,6,11,0,0x15e4,Triggered,1
TX00440,2023-11-24 13:58:29.742683,9037,S9,C7,SF,7.62482528892729,45.96552870229886,"(36.9293, -76.3847)",2915,184,Delivered,Paid,2,3,0,0x8b13,Completed,0
TX00441,2023-11-23 13:58:29.742683,9229,S9,C4,LA,14.77906636828919,50.79395538753506,"(41.0573, -92.2203)",1908,79,Delivered,Overdue,5,9,0,0x19f1,Triggered,1
TX00442,2023-11-22 13:58:29.742683,9364,S8,C1,NY,14.085189738464749,59.30929562363641,"(35.5424, -80.4601)",1473,61,Shipped,Paid,7,7,1,0x7d62,Triggered,0
TX00443,2023-11-21 13:58:29.742683,9562,S10,C3,SF,7.301475856395397,40.84558964195224,"(36.4949, -95.4428)",1480,69,Shipped,Overdue,8,13,1,0xa6ce,Active,0
TX00444,2023-11-20 13:58:29.742683,9437,S3,C9,LA,11.216406059578215,70.62890414187473,"(41.2944, -104.9389)",2403,169,Pending,Overdue,4,14,1,0x00e4,Active,0
TX00445,2023-11-19 13:58:29.742683,9775,S1,C5,NY,17.78794578964321,47.87659508742657,"(41.3067, -109.4192)",2121,61,Pending,Paid,6,9,1,0x3402,Completed,1
TX00446,2023-11-18 13:58:29.742683,9282,S8,C6,Chicago,19.5770270607224,74.66445029142281,"(41.4296, -103.8601)",2811,133,Pending,Paid,3,9,0,0xbcee,Completed,0
TX00447,2023-11-17 13:58:29.742683,9026,S7,C4,Chicago,14.981452663660276,40.89039309679444,"(36.9968, -95.1146)",2710,71,Pending,Overdue,5,7,0,0xdf61,Triggered,1
TX00448,2023-11-16 13:58:29.742683,9225,S5,C1,SF,18.829115629793662,61.28526762807123,"(36.7762, -99.7508)",1777,94,Delivered,Overdue,6,11,0,0x0f88,Completed,0
TX00449,2023-11-15 13:58:29.742683,9276,S10,C5,NY,6.98073845875126,71.06603819775778,"(38.0106, -97.9041)",1192,75,Delivered,Overdue,3,11,0,0x41a6,Completed,0
TX00450,2023-11-14 13:58:29.742683,9797,S7,C5,LA,19.625907884644207,49.517937332506975,"(41.6889, -107.3195)",1819,158,Delivered,Paid,9,2,0,0x0caf,Completed,0
TX00451,2023-11-13 13:58:29.742683,9608,S10,C5,SF,5.502597487710702,68.3021224084532,"(36.2766, -82.2935)",1318,160,Shipped,Paid,1,3,0,0x50f7,Completed,1
TX00452,2023-11-12 13:58:29.742683,9283,S4,C6,SF,12.90888910206652,68.83471298613648,"(37.1361, -116.7061)",2692,156,Pending,Paid,3,14,1,0x70c7,Active,0
TX00453,2023-11-11 13:58:29.742683,9878,S9,C2,LA,9.365124942062288,65.51374663656583,"(37.85, -95.2397)",1437,77,Shipped,Overdue,8,6,0,0x2318,Triggered,0
TX00454,2023-11-10 13:58:29.742683,9959,S10,C1,NY,17.20863660177214,54.57010925588018,"(38.9415, -109.4208)",1637,122,Pending,Overdue,4,4,0,0x3519,Completed,0
TX00455,2023-11-09 13:58:29.742683,9480,S2,C2,LA,8.26315448146266,71.40259192596893,"(41.7861, -86.8342)",1085,51,Shipped,Overdue,5,1,0,0x5bb4,Active,1
TX00456,2023-11-08 13:58:29.742683,9452,S9,C10,Chicago,5.172950550997082,65.13734870701484,"(39.7611, -80.7207)",1561,155,Pending,Paid,4,3,0,0xb6eb,Completed,0
TX00457,2023-11-07 13:58:29.742683,9828,S9,C6,SF,11.219141888542897,63.61552836570169,"(34.209, -92.4086)",2600,77,Shipped,Overdue,2,7,1,0x4232,Active,1
TX00458,2023-11-06 13:58:29.742683,9815,S5,C5,Chicago,5.961619964996673,72.76645076667454,"(40.5427, -118.4532)",2067,126,Delivered,Overdue,7,13,1,0x6a27,Triggered,0
TX00459,2023-11-05 13:58:29.742683,9658,S1,C5,SF,9.351388537816236,49.78552172378041,"(40.0492, -75.4636)",2287,191,Shipped,Overdue,2,1,0,0xcdde,Completed,1
TX00460,2023-11-04 13:58:29.742683,9515,S7,C6,LA,14.656215375000471,49.29951814224292,"(38.7473, -100.8888)",1248,156,Shipped,Paid,7,6,1,0xbcec,Active,1
TX00461,2023-11-03 13:58:29.742683,9546,S10,C10,NY,9.42054764924849,55.45787548595738,"(37.6289, -89.4234)",1776,174,Shipped,Paid,7,1,1,0x71ba,Completed,0
TX00462,2023-11-02 13:58:29.742683,9191,S10,C7,LA,8.68689840981849,42.92532274674189,"(38.5596, -84.5593)",1022,127,Shipped,Overdue,6,4,1,0x7c70,Active,0
TX00463,2023-11-01 13:58:29.742683,9048,S4,C9,Chicago,7.332434946055093,53.49573877407454,"(37.3731, -101.2204)",1763,116,Shipped,Paid,9,9,1,0x3f83,Completed,0
TX00464,2023-10-31 13:58:29.742683,9511,S9,C7,NY,7.027584111267776,56.25088314135471,"(39.9677, -90.9517)",1211,197,Delivered,Overdue,2,9,1,0x2131,Triggered,0
TX00465,2023-10-30 13:58:29.742683,9016,S6,C2,NY,12.88786059772129,59.80232731442077,"(40.2248, -80.0776)",1929,84,Delivered,Paid,8,1,0,0x8671,Completed,1
TX00466,2023-10-29 13:58:29.742683,9171,S3,C6,SF,15.222605344152072,50.16053856403688,"(36.1072, -105.8234)",2551,69,Delivered,Overdue,8,2,1,0xc0c0,Active,1
TX00467,2023-10-28 13:58:29.742683,9219,S6,C9,NY,11.790998086034534,76.2736979081936,"(38.2156, -78.1296)",2270,162,Pending,Paid,5,2,0,0x0ad9,Triggered,0
TX00468,2023-10-27 13:58:29.742683,9157,S10,C7,SF,6.854046485717758,51.40313471107086,"(40.6775, -98.9199)",2532,105,Shipped,Overdue,6,3,1,0x494f,Active,0
TX00469,2023-10-26 13:58:29.742683,9476,S6,C2,NY,14.716344492822891,74.06203110051183,"(38.585, -87.946)",2261,157,Pending,Overdue,9,10,0,0x2cf3,Triggered,0
TX00470,2023-10-25 13:58:29.742683,9045,S5,C3,NY,13.356828474824573,57.798097449766175,"(38.1814, -115.5698)",1701,52,Pending,Overdue,2,3,1,0xf93f,Active,1
TX00471,2023-10-24 13:58:29.742683,9372,S2,C8,SF,10.719131828981704,68.72626783694922,"(36.8219, -117.8574)",2023,117,Pending,Overdue,7,10,0,0x388e,Triggered,0
TX00472,2023-10-23 13:58:29.742683,9517,S10,C9,NY,9.950703156890205,44.43609551935602,"(39.3589, -104.8294)",1726,188,Delivered,Overdue,5,14,1,0xad83,Completed,1
TX00473,2023-10-22 13:58:29.742683,9098,S10,C4,LA,7.74729336725213,61.78548880966438,"(39.9069, -100.663)",1576,111,Shipped,Paid,8,12,1,0x6f1e,Triggered,0
TX00474,2023-10-21 13:58:29.742683,9891,S2,C9,NY,7.194491882471853,78.43303579771204,"(34.3647, -102.9173)",2997,154,Delivered,Overdue,9,1,0,0x8661,Active,1
TX00475,2023-10-20 13:58:29.742683,9744,S7,C2,Chicago,10.081575417030493,66.65004837459101,"(35.7496, -110.3569)",2715,110,Pending,Paid,4,12,1,0x53ac,Completed,0
TX00476,2023-10-19 13:58:29.742683,9036,S2,C5,SF,5.624466861551829,72.81157041747909,"(37.0209, -75.9753)",1624,170,Shipped,Overdue,7,3,0,0xa621,Completed,1
TX00477,2023-10-18 13:58:29.742683,9279,S6,C2,SF,11.54941119201961,50.44281848710092,"(41.6806, -83.8446)",2686,78,Pending,Overdue,1,11,0,0x22bb,Completed,0
TX00478,2023-10-17 13:58:29.742683,9348,S5,C1,LA,14.02360893927404,72.00675683553919,"(35.9637, -85.6232)",2061,133,Pending,Paid,1,6,1,0x2908,Active,0
TX00479,2023-10-16 13:58:29.742683,9496,S4,C5,Chicago,19.12481412939336,54.05013524811366,"(34.1229, -117.4643)",1889,137,Delivered,Overdue,2,0,1,0x0495,Completed,1
TX00480,2023-10-15 13:58:29.742683,9301,S7,C2,NY,14.387422149166056,59.40312400185256,"(40.6859, -94.6094)",2959,136,Delivered,Overdue,4,5,1,0xd1b9,Triggered,0
TX00481,2023-10-14 13:58:29.742683,9180,S8,C7,LA,14.361140702838496,47.51830870826353,"(36.9865, -86.6794)",1369,71,Delivered,Overdue,9,10,1,0x280c,Completed,1
TX00482,2023-10-13 13:58:29.742683,9606,S4,C8,NY,10.616222084054083,59.42793552019482,"(34.9149, -107.0991)",1775,90,Delivered,Overdue,7,14,0,0x6319,Triggered,0
TX00483,2023-10-12 13:58:29.742683,9098,S1,C2,LA,6.999757344215763,60.62807373222642,"(39.8209, -110.6774)",2823,159,Shipped,Paid,7,7,0,0xfa7a,Triggered,0
TX00484,2023-10-11 13:58:29.742683,9699,S1,C7,SF,11.704064798837631,64.89308713167372,"(38.8051, -99.8552)",2575,112,Pending,Overdue,6,5,0,0xd496,Triggered,1
TX00485,2023-10-10 13:58:29.742683,9992,S1,C4,Chicago,13.980144786012708,74.74535177108149,"(35.6189, -80.0228)",2729,174,Shipped,Overdue,4,7,0,0x7b96,Active,1
TX00486,2023-10-09 13:58:29.742683,9115,S1,C1,SF,15.86050394983706,52.19404618928922,"(37.4842, -93.0522)",1431,161,Shipped,Paid,9,10,0,0xd2ef,Triggered,0
TX00487,2023-10-08 13:58:29.742683,9190,S5,C3,LA,17.391301608431462,79.3654710303395,"(36.0243, -104.3938)",2292,154,Pending,Paid,6,12,1,0xa02f,Completed,1
TX00488,2023-10-07 13:58:29.742683,9252,S4,C1,NY,8.838921381021823,73.90759815022133,"(34.3919, -98.2554)",1122,184,Pending,Paid,1,13,1,0x86a5,Active,1
TX00489,2023-10-06 13:58:29.742683,9980,S9,C5,Chicago,8.618301128418313,56.11690478099904,"(36.7588, -105.1768)",2050,157,Shipped,Overdue,6,6,0,0x5f59,Triggered,1
TX00490,2023-10-05 13:58:29.742683,9927,S3,C8,NY,13.479497946567772,49.0665456772881,"(41.1195, -88.3259)",2709,150,Pending,Paid,3,2,1,0xf7d3,Completed,1
TX00491,2023-10-04 13:58:29.742683,9982,S7,C1,SF,13.49022774701644,42.85978309876085,"(37.6583, -111.2092)",1582,78,Shipped,Overdue,1,13,1,0x3b45,Completed,0
TX00492,2023-10-03 13:58:29.742683,9160,S8,C9,NY,8.269216950541615,49.37456751742496,"(41.786, -116.6356)",1002,116,Pending,Overdue,1,6,0,0xd899,Triggered,1
TX00493,2023-10-02 13:58:29.742683,9255,S6,C3,LA,13.812129655269096,75.3809168658017,"(35.0888, -107.8355)",1852,152,Pending,Paid,2,4,1,0xb809,Completed,1
TX00494,2023-10-01 13:58:29.742683,9322,S10,C5,Chicago,10.188182749615924,51.68125645689192,"(41.6362, -107.4503)",2340,129,Delivered,Overdue,6,2,1,0x5058,Triggered,0
TX00495,2023-09-30 13:58:29.742683,9127,S1,C9,Chicago,14.589723783179494,45.5191926516831,"(37.9314, -85.7476)",2095,199,Pending,Paid,9,9,1,0x2f9a,Triggered,1
TX00496,2023-09-29 13:58:29.742683,9017,S8,C5,Chicago,9.365670705083025,40.90698357705389,"(41.4335, -92.7709)",2984,134,Shipped,Overdue,2,6,0,0x1c88,Triggered,0
TX00497,2023-09-28 13:58:29.742683,9792,S10,C9,LA,13.884376881073647,51.90721374711299,"(37.0742, -75.6521)",1144,135,Pending,Overdue,5,11,1,0x74a7,Completed,0
TX00498,2023-09-27 13:58:29.742683,9734,S3,C10,NY,16.524650618553846,48.646108405424094,"(34.2093, -82.5522)",2433,186,Pending,Paid,8,2,0,0xadd3,Active,0
TX00499,2023-09-26 13:58:29.742683,9565,S8,C8,Chicago,19.70238163552907,44.08809382181234,"(36.2194, -83.2147)",2308,136,Delivered,Overdue,1,14,1,0x9aae,Triggered,0
TX00500,2023-09-25 13:58:29.742683,9569,S4,C7,SF,18.66602084707636,78.0434320486072,"(35.2973, -104.3932)",1071,177,Pending,Overdue,4,1,0,0x369c,Triggered,1
TX00501,2023-09-24 13:58:29.742683,9322,S8,C1,SF,12.553081209911785,50.704875018265824,"(34.4478, -111.017)",2957,163,Pending,Overdue,1,6,0,0xc750,Active,1
TX00502,2023-09-23 13:58:29.742683,9871,S1,C4,SF,12.32523624976427,40.24707317990527,"(38.8223, -85.7324)",2202,85,Delivered,Paid,6,14,0,0xd77e,Completed,0
TX00503,2023-09-22 13:58:29.742683,9685,S3,C9,SF,11.565500089036233,77.77102334148816,"(41.2898, -114.6142)",2066,54,Delivered,Overdue,9,0,1,0xddd7,Active,0
TX00504,2023-09-21 13:58:29.742683,9791,S6,C10,SF,5.416258969829577,63.14052745139646,"(35.1246, -77.7551)",2223,53,Delivered,Paid,8,0,1,0xd5cf,Completed,0
TX00505,2023-09-20 13:58:29.742683,9625,S9,C8,LA,7.489317462293926,43.31251854380318,"(40.1278, -95.7112)",1775,73,Delivered,Paid,6,13,1,0x4065,Completed,0
TX00506,2023-09-19 13:58:29.742683,9287,S2,C4,NY,5.887836324560837,41.25687909555782,"(37.8138, -112.9028)",1408,156,Pending,Paid,3,4,0,0xaf97,Triggered,1
TX00507,2023-09-18 13:58:29.742683,9942,S1,C1,LA,15.445326271629812,44.313962543356375,"(37.0344, -103.2328)",2257,63,Delivered,Overdue,2,13,1,0x735e,Completed,1
TX00508,2023-09-17 13:58:29.742683,9853,S10,C10,SF,11.198519753272482,63.65963413181795,"(39.1868, -93.0493)",1361,61,Shipped,Overdue,8,1,0,0x0a1b,Triggered,0
TX00509,2023-09-16 13:58:29.742683,9662,S3,C4,SF,5.956548170981144,42.47486419617846,"(34.4777, -81.8184)",2525,131,Delivered,Paid,2,14,1,0x1952,Completed,1
TX00510,2023-09-15 13:58:29.742683,9961,S4,C3,Chicago,15.35862616480805,62.725623873281656,"(41.5004, -84.8906)",2147,93,Shipped,Paid,2,0,1,0x0cb1,Active,0
TX00511,2023-09-14 13:58:29.742683,9638,S5,C6,Chicago,14.666537942419158,66.10164079458804,"(35.4271, -112.2524)",1310,186,Pending,Overdue,9,12,0,0x14a0,Completed,1
TX00512,2023-09-13 13:58:29.742683,9154,S3,C5,NY,15.799442460357458,45.90307126020028,"(39.8089, -100.161)",1172,115,Pending,Overdue,6,7,0,0xc0c1,Active,0
TX00513,2023-09-12 13:58:29.742683,9489,S10,C5,NY,13.997511766423536,59.53730970998895,"(40.2304, -116.6034)",1474,145,Delivered,Paid,2,12,0,0xc7e2,Completed,0
TX00514,2023-09-11 13:58:29.742683,9385,S2,C2,NY,7.423093399209261,78.55519718533853,"(39.7315, -100.9157)",2237,126,Pending,Paid,5,0,1,0xa27c,Active,1
TX00515,2023-09-10 13:58:29.742683,9985,S2,C3,LA,5.920884466132533,73.45953786001299,"(34.2479, -95.4679)",1834,106,Shipped,Paid,7,8,1,0x0771,Completed,0
TX00516,2023-09-09 13:58:29.742683,9784,S7,C6,Chicago,17.257114553405557,68.93457389909541,"(39.5923, -96.2292)",1824,179,Delivered,Overdue,5,10,0,0x33f5,Completed,0
TX00517,2023-09-08 13:58:29.742683,9103,S9,C2,NY,8.23713498448799,60.7094049783735,"(34.983, -83.2841)",2584,174,Shipped,Paid,4,11,0,0xbfac,Triggered,1
TX00518,2023-09-07 13:58:29.742683,9928,S10,C4,Chicago,13.137938607112744,55.77099023731964,"(36.5367, -78.5343)",2268,161,Shipped,Paid,5,7,0,0x9ce2,Active,1
TX00519,2023-09-06 13:58:29.742683,9392,S2,C2,Chicago,12.278255220982809,58.05738944484893,"(41.255, -110.9837)",2077,151,Delivered,Paid,9,0,0,0xb312,Active,0
TX00520,2023-09-05 13:58:29.742683,9810,S7,C9,Chicago,18.815788106547718,70.58440031410036,"(37.8109, -113.8186)",2966,132,Delivered,Overdue,5,6,0,0xb70c,Completed,0
TX00521,2023-09-04 13:58:29.742683,9245,S7,C3,Chicago,13.286596412814475,62.17191847033618,"(39.422, -81.6637)",2727,195,Shipped,Overdue,1,2,0,0xbfd0,Triggered,1
TX00522,2023-09-03 13:58:29.742683,9175,S7,C10,Chicago,13.70025328080726,70.58615941170517,"(39.187, -108.2786)",2125,157,Delivered,Overdue,6,12,1,0xef5a,Active,1
TX00523,2023-09-02 13:58:29.742683,9038,S3,C10,Chicago,9.79257550573719,78.79491881732011,"(34.6105, -116.8833)",2520,115,Delivered,Paid,9,5,1,0xad0a,Completed,1
TX00524,2023-09-01 13:58:29.742683,9476,S7,C6,LA,19.38042052652992,65.62056603085243,"(38.8874, -77.1002)",1535,113,Pending,Overdue,1,13,1,0xc49c,Active,0
TX00525,2023-08-31 13:58:29.742683,9681,S1,C1,SF,14.18560723608852,64.12414229640825,"(39.5622, -87.1218)",1573,102,Pending,Paid,5,12,0,0x8a69,Completed,0
TX00526,2023-08-30 13:58:29.742683,9758,S10,C10,Chicago,5.074705753868871,56.24647794039336,"(36.6344, -93.6283)",2824,167,Delivered,Paid,8,9,0,0x4437,Triggered,1
TX00527,2023-08-29 13:58:29.742683,9537,S1,C3,LA,13.34123395602445,47.87015812754953,"(36.5328, -79.425)",1610,78,Shipped,Overdue,2,1,0,0xab04,Active,1
TX00528,2023-08-28 13:58:29.742683,9866,S5,C8,NY,10.45798082457802,54.9680296898858,"(35.0601, -91.5589)",1807,171,Delivered,Overdue,1,10,0,0x3e43,Triggered,1
TX00529,2023-08-27 13:58:29.742683,9817,S2,C5,LA,5.481683064482484,60.80388762061459,"(39.8468, -88.5679)",1156,160,Pending,Paid,4,0,0,0x6b71,Active,1
